Serving_size,kcal,carbo,sugar,protein,fat,saturated_fat,trans_fat,cholesterol,salt,calcium,soup_dummy0,soup_dummy1,soup_dummy2,eat_dummy0,eat_dummy1,fresh_dummy,con_dummy0,con_dummy1,con_dummy2,con_dummy3,con_dummy4,con_dummy5,main_dummy0,main_dummy1,main_dummy2,main_dummy3,main_dummy4,main_dummy5,main_dummy6,main_dummy7,main_dummy8,main_dummy9,sub_dummy0,sub_dummy1,sub_dummy2,sub_dummy3,sub_dummy4,sub_dummy5,sub_dummy6,sub_dummy7,sub_dummy8,sub_dummy9
0.158249,0.219467,0.157895,0.346154,0.202532,0.138462,0.076596,0,0.051724,0.205128,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.270483,0.109275,0,0,0.240506,0.075385,0.042553,0.033333,0.103448,0.245014,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.270483,0.090909,0.013158,0,0.164557,0.064615,0.040426,0.033333,0.103448,0.37037,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.017957,0.247016,0.263158,0.269231,0.227848,0.067692,0.034043,0,0.12069,0.25641,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.017957,0.265381,0.184211,0.269231,0.253165,0.169231,0.085106,0,0.189655,0.216524,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.304153,0.348026,0.394737,0.134615,0.164557,0.153846,0.051064,0,0.068966,0.245014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.304153,0.435262,0.401316,0.153846,0.164557,0.307692,0.12766,0,0.137931,0.17094,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.304153,0.306703,0.375,0.115385,0.113924,0.123077,0.031915,0,0.155172,0.216524,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.304153,0.366391,0.440789,0.192308,0.21519,0.107692,0.048936,0,0.103448,0.179487,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.200337,0.302112,0.407895,0.134615,0.088608,0.092308,0.021277,0,0.034483,0.327635,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.195511,0.283747,0.421053,0.115385,0.113924,0.030769,0.021277,0,0.017241,0.384615,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.182941,0.237833,0.335526,0,0.075949,0.052308,0.029787,0,0,0.296296,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.186308,0.242424,0.342105,0.019231,0.113924,0.035385,0.017021,0,0.051724,0.279202,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.181818,0.233242,0.322368,0.019231,0.088608,0.049231,0.02766,0,0.017241,0.264957,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.326599,0.05877,0.039474,0.038462,0.050633,0.044615,0.025532,0,0.017241,0.00114,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.326599,0.017447,0,0,0.037975,0.013846,0.010638,0,0,0.148148,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.187328,0.144737,0.192308,0.265823,0.056923,0.021277,0,0.275862,0.242165,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.182736,0.131579,0.230769,0.265823,0.064615,0.02766,0,0.327586,0.299145,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.081726,0.092105,0.096154,0.088608,0.010769,0,0,0.034483,0.247863,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.158249,0.113866,0.085526,0.115385,0.088608,0.076923,0.012766,0,0.172414,0.245014,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.146006,0.105263,0.173077,0.126582,0.092308,0.012766,0,0.086207,0.321937,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.178145,0.098684,0.153846,0.088608,0.184615,0.080851,0,0.086207,0.245014,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.191919,0.251607,0.151316,0.096154,0.291139,0.153846,0.070213,0,0.189655,0.25641,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.191919,0.288338,0.315789,0.211538,0.253165,0.076923,0.040426,0,0.172414,0.296296,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.191919,0.132231,0.065789,0.057692,0.139241,0.107692,0.051064,0,0.086207,0.330484,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.270483,0.063361,0,0,0.158228,0.032308,0.034043,0,0.043103,0.185185,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.309764,0.297521,0.440789,0.5,0.151899,0.015385,0,0,0,0.105413,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.304153,0.370983,0.447368,0.134615,0.101266,0.169231,0.068085,0,6.90E-05,0.000276,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.191919,0.168962,0.184211,0.25,0.126582,0.055385,0.038298,0,0.137931,0.262108,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.123049,0.059211,0.134615,0.113924,0.107692,0.12766,0,0.051724,0.319088,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.168962,0.105263,0.153846,0.151899,0.123077,0.106383,0,0.137931,0.236467,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.259259,0.205693,0.335526,0,0.063291,0,0,0,0,0.001425,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.193715,0.375574,0.559211,0,0.126582,0.055385,0.038298,0,0.017241,0.393162,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.023569,0.017447,0.032895,0.096154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.046016,0.067952,0.006579,0,0.063291,0.076923,0.042553,0,0.586207,0.034188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046016,0.056474,0,0,0.091772,0.057692,0.034574,0,0.099138,0.093661,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.214366,0.198806,0.049342,0.067308,0.196203,0.215385,0.095745,0.016667,0.198276,0.390313,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.102132,0.187328,0.078947,0.115385,0.151899,0.184615,0.044681,0,0.068966,0.19943,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.102132,0.109275,0.052632,0.096154,0.164557,0.061538,0.014894,0,0.086207,0.17094,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.113866,0.065789,0.115385,0.177215,0.047692,0,0,0.086207,0.173789,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.102132,0.0955,0.065789,0.173077,0.164557,0.021538,0,0,0.086207,0.182336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.102132,0.191919,0.032895,0.076923,0.151899,0.246154,0.093617,0,0.275862,0.179487,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.023569,0.017447,0.032895,0.096154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.102132,0.12764,0,0,0.240506,0.107692,0.031915,0,0.155172,0.116809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.102132,0.104683,0.059211,0.134615,0.164557,0.047692,0.012766,0,0.068966,0.205128,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.102132,0.104683,0.052632,0.096154,0.126582,0.076923,0.019149,0,0.051724,0.145299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.124579,0.458219,0.526316,0.088462,0.139241,0.230769,0.170213,0,0,0.529915,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.135802,0.46281,0.506579,0.115385,0.164557,0.246154,0.148936,0,0.068966,0.527066,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.141414,0.481175,0.539474,0.115385,0.139241,0.261538,0.170213,0,0.024138,0.447293,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.03266,0.109275,0.177632,0.057692,0.025316,0.007692,0,0,0,0.253561,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.113356,0.449036,0.5,0.096154,0.126582,0.246154,0.170213,0,0,0.452991,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.113356,0.439853,0.486842,0.076923,0.126582,0.246154,0.170213,0,0,0.467236,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.118967,0.435262,0.5,0.134615,0.139241,0.215385,0.148936,0,0,0.282051,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.102132,0.407713,0.407895,0.134615,0.139241,0.261538,0.148936,0,0.017241,0.450142,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.035915,0.109275,0.157895,0.057692,0.050633,0.016923,0,0,0,0.264957,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.147026,0.43067,0.565789,0.25,0.113924,0.153846,0.104255,0,0,0.22792,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.042649,0.12764,0.203947,0.057692,0.050633,0,0,0,0,0.225071,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.068462,0.279155,0.296053,0.076923,0.075949,0.169231,0.106383,0,0,0.17094,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.059484,0.242424,0.25,0.096154,0.101266,0.169231,0.106383,0,0.010345,0.273504,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.141414,0.129936,0.111842,0.057692,0.044304,0.103846,0.06383,0,0,0.089031,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.158249,0.513315,0.605263,0.230769,0.177215,0.230769,0.148936,0,0,0.350427,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.113356,0.412305,0.440789,0.038462,0.113924,0.246154,0.12766,0,0.103448,0.464387,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.124579,0.435262,0.526316,0.307692,0.113924,0.2,0.148936,0,0,0.25641,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.124579,0.490358,0.532895,0.153846,0.151899,0.276923,0.170213,0,0,0.247863,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.096521,0.375574,0.434211,0.096154,0.113924,0.184615,0.148936,0,0.012069,0.236467,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.113356,0.426079,0.473684,0.076923,0.126582,0.230769,0.148936,0,0.041379,0.529915,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.124579,0.444444,0.519737,0.076923,0.139241,0.215385,0.148936,0,0.051724,0.504274,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.039282,0.12764,0.203947,0.076923,0.050633,0,0,0,0,0.159544,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.141414,0.522498,0.506579,0.076923,0.253165,0.307692,0.170213,0,0,0.31339,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.141414,0.132231,0.111842,0.057692,0.126582,0.066154,0.034043,0,0.089655,0.125356,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.242424,0.338843,0.434211,0,0.113924,0.123077,0.02766,0,0.155172,0.222222,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.144781,0.306703,0.296053,0.076923,0.177215,0.169231,0.093617,0,0.051724,0.173789,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.375574,0.289474,0.076923,0.202532,0.292308,0.148936,0.02,0.137931,0.159544,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.159371,0.3618,0.309211,0.076923,0.177215,0.261538,0.106383,0.02,0.103448,0.133903,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.141414,0.380165,0.315789,0.057692,0.227848,0.261538,0.12766,0.133333,0.155172,0.165242,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.147026,0.338843,0.302632,0.115385,0.189873,0.215385,0.106383,0.013333,0.086207,0.105413,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.158249,0.279155,0.315789,0.269231,0.101266,0.138462,0.046809,0,0.034483,0.165242,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.325069,0.236842,0.096154,0.189873,0.261538,0.148936,0.033333,0.12069,0.242165,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.158249,0.334252,0.276316,0.173077,0.227848,0.215385,0.12766,0.033333,0.137931,0.262108,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.158249,0.348026,0.243421,0.076923,0.189873,0.292308,0.148936,0.033333,0.12069,0.185185,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.242424,0.113866,0.125,0.057692,0.126582,0.018462,0.008511,0,0.007931,0.128205,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.141414,0.210285,0.144737,0.096154,0.189873,0.138462,0.070213,0,0.103448,0.128205,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.191919,0.357208,0.269737,0.346154,0.265823,0.246154,1,0,0.000293,0.000151,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.191919,0.26079,0.203947,0.173077,0.139241,0.2,0.12766,0,0.000121,0.000219,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.191919,0.256198,0.203947,0.269231,0.126582,0.2,0.148936,0.033333,0.000121,0.000137,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.169473,0.407713,0.368421,0.307692,0.21519,0.261538,0.106383,0,0.000138,0.000188,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.309764,0.164371,0.269737,0.442308,0.025316,0.012308,0,0,0,0.131054,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.050597,0.028224,0.031731,0.020886,0.055846,0.063191,0,0.045517,0.045128,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.214366,0.050597,0.052105,0.069808,0.020886,0.030462,0.018957,0,0.017069,0.038547,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.046016,0.092718,0.052105,0.019038,0.10443,0.070062,0.017553,0.0044,0,0.050769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.387205,0.233242,0.365132,0.105769,0.075949,0.026923,0,0,0,0.000305,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.041526,0.067952,0.026316,0.057692,0.063291,0.063077,0.012766,0,0,0.048433,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.023569,0.049587,0.026316,0.019231,0.037975,0.046154,0.021277,0,0.017241,0.032764,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.20651,0.217172,0.335526,0.173077,0.06962,0.023077,0.011702,0,0,0.245014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.138047,0.164371,0.223684,0.144231,0.063291,0.046154,0.02766,0,0.008621,0.269231,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.249158,0.166667,0.240132,0.038462,0.056962,0.038462,0.009574,0,0,0.239316,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.248036,0.380165,0.414474,0.019231,0.177215,0.184615,0.061702,0,0.241379,0.301994,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.270483,0.11157,0.088816,0.096154,0.101266,0.061538,0.019149,0,0.008621,0.367521,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.150597,0.098684,0.057692,0.075949,0.138462,0.106383,0.033333,0.051724,0.150997,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.168962,0.111842,0.019231,0.139241,0.123077,0.12766,0.033333,0.103448,0.122507,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.141414,0.144737,0.25,0.037975,0.092308,0.091489,0,0.068966,0.105413,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.270483,0.129936,0.0625,0.038462,0.158228,0.092308,0.021277,0,0,0.326211,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.088664,0.233242,0.171053,0.057692,0.151899,0.169231,0.106383,0.033333,0.000828,0.000912,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.097643,0.22865,0.217105,0.096154,0.126582,0.138462,0.070213,0,0.000862,0.001054,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.088664,0.22865,0.171053,0.038462,0.126582,0.153846,0.102128,0,0.00069,0.001054,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08642,0.251607,0.203947,0.134615,0.126582,0.184615,0.097872,0,0.00069,0.000741,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.304153,0.302112,0.381579,0.192308,0.139241,0.092308,0.046809,0,0.017241,0.250712,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.309764,0.146006,0.203947,0,0.088608,0.016923,0,0,0.034483,0.108262,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.309764,0.136823,0.190789,0,0.075949,0.021538,0,0,0.017241,0.128205,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.270483,0.118457,0.072368,0.038462,0.101266,0.092308,0.021277,0,0.017241,0.321937,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.270483,0.061065,0,0,0.088608,0.069231,0.052128,0.016667,0.068966,0.260684,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.270483,0.063361,0.013158,0.028846,0.06962,0.069231,0.053191,0,0.068966,0.236467,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.270483,0.123049,0.059211,0.019231,0.139241,0.092308,0.021277,0,0.017241,0.222222,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.248036,0.398531,0.506579,0.173077,0.151899,0.138462,0.068085,0,0.155172,0.259259,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.242424,0.3618,0.414474,0.019231,0.164557,0.153846,0.051064,0,0.137931,0.222222,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.242424,0.338843,0.407895,0,0.151899,0.123077,0.03617,0,0.12069,0.262108,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.151515,0.416896,0.289474,0.038462,0.278481,0.323077,0.361702,0,0.258621,0.213675,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.214366,0.224059,0.361842,0.096154,0.075949,0,0,0,0,0.441595,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.251607,0.381579,0.076923,0.075949,0.030769,0.02766,0,0,0.464387,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.34119,0.370983,0.460526,0.153846,0.21519,0.107692,0.051064,0,0.034483,0.282051,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.309764,0.136823,0.184211,0.038462,0.050633,0.030769,0,0,0.017241,0.128205,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.393939,0.421488,0.532895,0.115385,0.202532,0.123077,0.068085,0,0.068966,0.404558,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.360269,0.389348,0.506579,0.134615,0.164557,0.107692,0.057447,0,0.017241,0.2849,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
